DpsMedian;NameProfileset;Spec;Covenant;Talents;Targets;Legendary;Int;Haste;Crit;Mastery;Versatility
4852,2292166066663;Dream - Ptender/SVoice/IC:4/CD:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4847,2228801156607;Dream - Ptender/SVoice/SC:4/DG:4;Frost;FAE;2032021;1;Split Ice;1250;750;700;200;200
4844,2381699617144;Pelagos - CMed/FMantra/BfFriend/IC:4/FA:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4841,2965554153252;Dream - Ptender/SVoice/IC:4/CD:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4839,1288430615268;Dream - Ptender/SVoice/SC:4/DG:4/GS:4;Frost;FAE;2032021;1;Split Ice;1250;750;700;200;200
4837,8910144982974;Dream - Ptender/SVoice/IC:4/MF:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4837,6857322763326;Dream - Ptender/SBfly/DG:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4836,1999826221554;Dream - Ptender/SVoice/IC:4/MF:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4825,1467278637083;Dream - Ptender/SBfly/DG:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4818,0353468665;Emeni - LbExample/EMSkin/CLegs/FA:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4805,8694005735415;Pelagos - CMed/FMantra/BfFriend/IC:4/CD:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4801,9095158916425;Pelagos - CMed/FMantra/BfFriend/IC:4/MF:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4801,5284221676857;Niya - GInvigor/RWTiring/SPatrol/DG:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4799,2606477881636;Dream - Ptender/SVoice/DG:4/FA:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4797,4454011327953;Dream - Ptender/SVoice/DG:4/FA:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4793,9601918954068;Forgelite - BCtAction/FFilter/RPlumage/IC:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4792,9222461467525;Korayn - WHTactics/HotWH/GIForm/FA:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4781,6213268940583;Kleia - VStrikes/Mentor/EForward/IC:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4781,3820029109811;Emeni - LbExample/EMSkin/CLegs/MF:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4780,7085765299616;Theotar - SShade/LGait/LotParty/SM:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4777,9258793127728;Nadjia - TSeeker/AChaos/FiLPlaces/SM:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4770,5419121189334;Emeni - LbExample/EMSkin/CLegs/CD:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4765,4340477282467;Dream - Ptender/SVoice/MF:4/DG:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4764,1749762328072;Dream - Ptender/SVoice/MF:4/DG:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4763,921554454384;Korayn - WHTactics/HotWH/GIForm/MF:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4757,19862280123;Korayn - WHTactics/HotWH/GIForm/CD:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4756,5613088073833;Dream - Ptender/SVoice/DG:4/CD:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4755,7327962214549;Dream - Ptender/SVoice/DG:4/CD:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4753,0435965306615;Mari - VSolvvent/PPStrike/PCSlime/IC:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4750,3790856331871;Mari - VSolvvent/OFCoat/PCSlime/IC:4/FA:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4736,2959058855131;Theotar - SShade/LGait/LotParty/FA:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4733,4914692024458;Nadjia - TSeeker/AChaos/FiLPlaces/FA:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4726,3976287036621;Dream - Ptender/SBfly/FA:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4717,8273430293948;Mari - VSolvvent/OFCoat/PCSlime/IC:4/CD:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4717,8055538932749;Dream - Ptender/SBfly/FA:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4711,82371870667;Heirmir - FReveries/RFlesh/RSpurs/IC:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4711,2230805299905;Mari - VSolvvent/OFCoat/PCSlime/IC:4/MF:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4705,1935120435683;Dream - Ptender/SBfly/MF:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4696,063347523188;Niya - GInvigor/RWTiring/SPatrol/FA:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4695,7984468946006;Pelagos - CMed/FMantra/BfFriend/IA:4/FA:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4695,7333916696653;Theotar - SShade/LGait/LotParty/CD:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4694,8238710488577;Dream - Ptender/SBfly/MF:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4693,341628082123;Dream - Ptender/SBfly/CD:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4692,5786371640306;Nadjia - TSeeker/AChaos/FiLPlaces/CD:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4691,6973018555655;Theotar - SShade/LGait/LotParty/MF:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4691,1662802050523;Nadjia - TSeeker/AChaos/FiLPlaces/MF:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4690,9191245182192;Dream - Ptender/SBfly/CD:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4682,6623675316869;Draven - SIStone/EGloom/ELeader/SM:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4661,7029232778877;Pelagos - CMed/FMantra/BfFriend/IA:4/CD:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4659,4030712585163;Dream - Ptender/SVoice/FA:4/CD:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4657,1312453141763;Dream - Ptender/SVoice/FA:4/CD:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4656,7925926600437;Forgelite - BCtAction/FFilter/RPlumage/IA:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4654,6604394359556;Dream - Ptender/SVoice/MF:4/FA:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4653,6437479710366;Dream - Ptender/SVoice/MF:4/FA:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4652,0078288093982;Niya - GInvigor/RWTiring/SPatrol/CD:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4650,1506636042022;Draven - SIStone/EGloom/ELeader/FA:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4649,8233297373918;Pelagos - CMed/FMantra/BfFriend/MF:4/IA:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4649,1701498733055;Niya - GInvigor/RWTiring/SPatrol/MF:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4643,6399734227753;Kleia - VStrikes/Mentor/EForward/IA:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4628,2017888385926;Dream - Ptender/SVoice/MF:4/CD:4/GS:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4616,5032898936961;Dream - Ptender/SVoice/MF:4/CD:4;Fire;FAE;3031022;1;Firestorm;1250;750;700;200;200
4613,3332533542944;Pelagos - CMed/FMantra/BfFriend/FA:4/CD:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4611,8962032646377;Pelagos - CMed/FMantra/BfFriend/MF:4/FA:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4599,5248488939851;Forgelite - BCtAction/FFilter/RPlumage/FA:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4599,3912049880073;Draven - SIStone/EGloom/ELeader/MF:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4598,9411327405751;Draven - SIStone/EGloom/ELeader/CD:4/GS:4;Fire;VEN;3031022;1;Firestorm;1250;750;700;200;200
4579,7649516677629;Kleia - VStrikes/Mentor/EForward/FA:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4577,3360324606238;Pelagos - CMed/FMantra/BfFriend/MF:4/CD:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4566,7331276491132;Forgelite - BCtAction/FFilter/RPlumage/CD:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4566,0065119370474;Forgelite - BCtAction/FFilter/RPlumage/MF:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4559,2803353819018;Kleia - VStrikes/Mentor/EForward/MF:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4558,7504101119184;Kleia - VStrikes/Mentor/EForward/CD:4/GS:4;Fire;KYR;3031022;1;Firestorm;1250;750;700;200;200
4543,9601647577874;Mari - VSolvvent/PPStrike/PCSlime/FA:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4513,6128352498581;Mari - VSolvvent/OFCoat/PCSlime/MF:4/FA:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4511,5464645769634;Mari - VSolvvent/OFCoat/PCSlime/FA:4/CD:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4509,2978393746043;Heirmir - FReveries/RFlesh/RSpurs/FA:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4501,0788132725938;Mari - VSolvvent/PPStrike/PCSlime/CD:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4500,7066866240857;Mari - VSolvvent/PPStrike/PCSlime/MF:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4484,8791825522767;Heirmir - FReveries/SSpaul/RSpurs/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4480,5301032383395;Heirmir - FReveries/RFlesh/RSpurs/MF:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4473,6608743954084;Heirmir - FReveries/RFlesh/RSpurs/CD:4/GS:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
4468,6281338310664;Mari - VSolvvent/OFCoat/PCSlime/MF:4/CD:4;Fire;NEC;3031022;1;Firestorm;1250;750;700;200;200
